timestamp,num_slices,num_vnfs_per_slice,seed,slice_idx,slice_id,entry_node
2026-05-19 14:06:00,16,3,1,14,14,7
2026-05-19 14:06:00,16,3,1,15,15,7
2026-05-19 14:09:00,32,3,1,0,0,3
2026-05-19 14:09:00,32,3,1,1,1,10
2026-05-19 14:09:00,32,3,1,2,2,2
2026-05-19 14:09:00,32,3,1,3,3,5
2026-05-19 14:09:00,32,3,1,4,4,2
2026-05-19 14:09:00,32,3,1,5,5,8
2026-05-19 14:09:00,32,3,1,6,6,8
2026-05-19 14:09:00,32,3,1,7,7,8
2026-05-19 14:09:00,32,3,1,8,8,11
2026-05-19 14:09:00,32,3,1,9,9,7
2026-05-19 14:09:00,32,3,1,10,10,4
2026-05-19 14:09:00,32,3,1,11,11,2
2026-05-19 14:09:00,32,3,1,12,12,8
2026-05-19 14:09:00,32,3,1,13,13,1
2026-05-19 14:09:00,32,3,1,14,14,7
2026-05-19 14:09:00,32,3,1,15,15,7
2026-05-19 14:09:00,32,3,1,16,16,10
2026-05-19 14:09:00,32,3,1,17,17,1
2026-05-19 14:09:00,32,3,1,18,18,12
2026-05-19 14:09:00,32,3,1,19,19,8
2026-05-19 14:09:00,32,3,1,20,20,5
2026-05-19 14:09:00,32,3,1,21,21,12
2026-05-19 14:09:00,32,3,1,22,22,4
2026-05-19 14:09:00,32,3,1,23,23,10
2026-05-19 14:09:00,32,3,1,24,24,2
2026-05-19 14:09:00,32,3,1,25,25,6
2026-05-19 14:09:00,32,3,1,26,26,1
2026-05-19 14:09:00,32,3,1,27,27,1
2026-05-19 14:09:00,32,3,1,28,28,1
2026-05-19 14:09:00,32,3,1,29,29,11
2026-05-19 14:09:00,32,3,1,30,30,9
2026-05-19 14:09:00,32,3,1,31,31,1
2026-05-19 14:12:01,64,3,1,0,0,3
2026-05-19 14:12:01,64,3,1,1,1,10
2026-05-19 14:12:01,64,3,1,2,2,2
2026-05-19 14:12:01,64,3,1,3,3,5
2026-05-19 14:12:01,64,3,1,4,4,2
2026-05-19 14:12:01,64,3,1,5,5,8
2026-05-19 14:12:01,64,3,1,6,6,8
2026-05-19 14:12:01,64,3,1,7,7,8
2026-05-19 14:12:01,64,3,1,8,8,11
2026-05-19 14:12:01,64,3,1,9,9,7
2026-05-19 14:12:01,64,3,1,10,10,4
2026-05-19 14:12:01,64,3,1,11,11,2
2026-05-19 14:12:01,64,3,1,12,12,8
2026-05-19 14:12:01,64,3,1,13,13,1
2026-05-19 14:12:01,64,3,1,14,14,7
2026-05-19 14:12:01,64,3,1,15,15,7
2026-05-19 14:12:01,64,3,1,16,16,10
2026-05-19 14:12:01,64,3,1,17,17,1
2026-05-19 14:12:01,64,3,1,18,18,12
2026-05-19 14:12:01,64,3,1,19,19,8
2026-05-19 14:12:01,64,3,1,20,20,5
2026-05-19 14:12:01,64,3,1,21,21,12
2026-05-19 14:12:01,64,3,1,22,22,4
2026-05-19 14:12:01,64,3,1,23,23,10
2026-05-19 14:12:01,64,3,1,24,24,2
2026-05-19 14:12:01,64,3,1,25,25,6
2026-05-19 14:12:01,64,3,1,26,26,1
2026-05-19 14:12:01,64,3,1,27,27,1
2026-05-19 14:12:01,64,3,1,28,28,1
2026-05-19 14:12:01,64,3,1,29,29,11
2026-05-19 14:12:01,64,3,1,30,30,9
2026-05-19 14:12:01,64,3,1,31,31,1
2026-05-19 14:12:01,64,3,1,32,32,7
2026-05-19 14:12:01,64,3,1,33,33,11
2026-05-19 14:12:01,64,3,1,34,34,4
2026-05-19 14:12:01,64,3,1,35,35,7
2026-05-19 14:12:01,64,3,1,36,36,12
2026-05-19 14:12:01,64,3,1,37,37,1
2026-05-19 14:12:01,64,3,1,38,38,9
2026-05-19 14:12:01,64,3,1,39,39,4
2026-05-19 14:12:01,64,3,1,40,40,8
2026-05-19 14:12:01,64,3,1,41,41,8
2026-05-19 14:12:01,64,3,1,42,42,9
2026-05-19 14:12:01,64,3,1,43,43,4
2026-05-19 14:12:01,64,3,1,44,44,6
2026-05-19 14:12:01,64,3,1,45,45,4
2026-05-19 14:12:01,64,3,1,46,46,11
2026-05-19 14:12:01,64,3,1,47,47,4
2026-05-19 14:12:01,64,3,1,48,48,8
2026-05-19 14:12:01,64,3,1,49,49,5
2026-05-19 14:12:01,64,3,1,50,50,1
2026-05-19 14:12:01,64,3,1,51,51,7
2026-05-19 14:12:01,64,3,1,52,52,9
2026-05-19 14:12:01,64,3,1,53,53,11
2026-05-19 14:12:01,64,3,1,54,54,2
2026-05-19 14:12:01,64,3,1,55,55,3
2026-05-19 14:12:01,64,3,1,56,56,11
2026-05-19 14:12:01,64,3,1,57,57,12
2026-05-19 14:12:01,64,3,1,58,58,5
2026-05-19 14:12:01,64,3,1,59,59,2
2026-05-19 14:12:01,64,3,1,60,60,12
2026-05-19 14:12:01,64,3,1,61,61,6
2026-05-19 14:12:01,64,3,1,62,62,12
2026-05-19 14:12:01,64,3,1,63,63,12
2026-05-19 14:15:03,8,4,1,0,0,3
2026-05-19 14:15:03,8,4,1,1,1,10
2026-05-19 14:15:03,8,4,1,2,2,2
2026-05-19 14:15:03,8,4,1,3,3,5
2026-05-19 14:15:03,8,4,1,4,4,2
2026-05-19 14:15:03,8,4,1,5,5,8
2026-05-19 14:15:03,8,4,1,6,6,8
2026-05-19 14:15:03,8,4,1,7,7,8
2026-05-19 14:18:04,16,4,1,0,0,3
2026-05-19 14:18:04,16,4,1,1,1,10
2026-05-19 14:18:04,16,4,1,2,2,2
2026-05-19 14:18:04,16,4,1,3,3,5
2026-05-19 14:18:04,16,4,1,4,4,2
2026-05-19 14:18:04,16,4,1,5,5,8
2026-05-19 14:18:04,16,4,1,6,6,8
2026-05-19 14:18:04,16,4,1,7,7,8
2026-05-19 14:18:04,16,4,1,8,8,11
2026-05-19 14:18:04,16,4,1,9,9,7
2026-05-19 14:18:04,16,4,1,10,10,4
2026-05-19 14:18:04,16,4,1,11,11,2
2026-05-19 14:18:04,16,4,1,12,12,8
2026-05-19 14:18:04,16,4,1,13,13,1
2026-05-19 14:18:04,16,4,1,14,14,7
2026-05-19 14:18:04,16,4,1,15,15,7
2026-05-19 14:21:06,32,4,1,0,0,3
2026-05-19 14:21:06,32,4,1,1,1,10
2026-05-19 14:21:06,32,4,1,2,2,2
2026-05-19 14:21:06,32,4,1,3,3,5
2026-05-19 14:21:06,32,4,1,4,4,2
2026-05-19 14:21:06,32,4,1,5,5,8
2026-05-19 14:21:06,32,4,1,6,6,8
2026-05-19 14:21:06,32,4,1,7,7,8
2026-05-19 14:21:06,32,4,1,8,8,11
2026-05-19 14:21:06,32,4,1,9,9,7
2026-05-19 14:21:06,32,4,1,10,10,4
2026-05-19 14:21:06,32,4,1,11,11,2
2026-05-19 14:21:06,32,4,1,12,12,8
2026-05-19 14:21:06,32,4,1,13,13,1
2026-05-19 14:21:06,32,4,1,14,14,7
2026-05-19 14:21:06,32,4,1,15,15,7
2026-05-19 14:21:06,32,4,1,16,16,10
2026-05-19 14:21:06,32,4,1,17,17,1
2026-05-19 14:21:06,32,4,1,18,18,12
2026-05-19 14:21:06,32,4,1,19,19,8
2026-05-19 14:21:06,32,4,1,20,20,5
2026-05-19 14:21:06,32,4,1,21,21,12
2026-05-19 14:21:06,32,4,1,22,22,4
2026-05-19 14:21:06,32,4,1,23,23,10
2026-05-19 14:21:06,32,4,1,24,24,2
2026-05-19 14:21:06,32,4,1,25,25,6
2026-05-19 14:21:06,32,4,1,26,26,1
2026-05-19 14:21:06,32,4,1,27,27,1
2026-05-19 14:21:06,32,4,1,28,28,1
2026-05-19 14:21:06,32,4,1,29,29,11
2026-05-19 14:21:06,32,4,1,30,30,9
2026-05-19 14:21:06,32,4,1,31,31,1
2026-05-19 14:24:09,64,4,1,0,0,3
2026-05-19 14:24:09,64,4,1,1,1,10
2026-05-19 14:24:09,64,4,1,2,2,2
2026-05-19 14:24:09,64,4,1,3,3,5
2026-05-19 14:24:09,64,4,1,4,4,2
2026-05-19 14:24:09,64,4,1,5,5,8
2026-05-19 14:24:09,64,4,1,6,6,8
2026-05-19 14:24:09,64,4,1,7,7,8
2026-05-19 14:24:09,64,4,1,8,8,11
2026-05-19 14:24:09,64,4,1,9,9,7
2026-05-19 14:24:09,64,4,1,10,10,4
2026-05-19 14:24:09,64,4,1,11,11,2
2026-05-19 14:24:09,64,4,1,12,12,8
2026-05-19 14:24:09,64,4,1,13,13,1
2026-05-19 14:24:09,64,4,1,14,14,7
2026-05-19 14:24:09,64,4,1,15,15,7
2026-05-19 14:24:09,64,4,1,16,16,10
2026-05-19 14:24:09,64,4,1,17,17,1
2026-05-19 14:24:09,64,4,1,18,18,12
2026-05-19 14:24:09,64,4,1,19,19,8
2026-05-19 14:24:09,64,4,1,20,20,5
2026-05-19 14:24:09,64,4,1,21,21,12
2026-05-19 14:24:09,64,4,1,22,22,4
2026-05-19 14:24:09,64,4,1,23,23,10
2026-05-19 14:24:09,64,4,1,24,24,2
2026-05-19 14:24:09,64,4,1,25,25,6
2026-05-19 14:24:09,64,4,1,26,26,1
2026-05-19 14:24:09,64,4,1,27,27,1
2026-05-19 14:24:09,64,4,1,28,28,1
2026-05-19 14:24:09,64,4,1,29,29,11
2026-05-19 14:24:09,64,4,1,30,30,9
2026-05-19 14:24:09,64,4,1,31,31,1
2026-05-19 14:24:09,64,4,1,32,32,7
2026-05-19 14:24:09,64,4,1,33,33,11
2026-05-19 14:24:09,64,4,1,34,34,4
2026-05-19 14:24:09,64,4,1,35,35,7
2026-05-19 14:24:09,64,4,1,36,36,12
2026-05-19 14:24:09,64,4,1,37,37,1
2026-05-19 14:24:09,64,4,1,38,38,9
2026-05-19 14:24:09,64,4,1,39,39,4
2026-05-19 14:24:09,64,4,1,40,40,8
2026-05-19 14:24:09,64,4,1,41,41,8
2026-05-19 14:24:09,64,4,1,42,42,9
2026-05-19 14:24:09,64,4,1,43,43,4
2026-05-19 14:24:09,64,4,1,44,44,6
2026-05-19 14:24:09,64,4,1,45,45,4
2026-05-19 14:24:09,64,4,1,46,46,11
2026-05-19 14:24:09,64,4,1,47,47,4
2026-05-19 14:24:09,64,4,1,48,48,8
2026-05-19 14:24:09,64,4,1,49,49,5
2026-05-19 14:24:09,64,4,1,50,50,1
2026-05-19 14:24:09,64,4,1,51,51,7
2026-05-19 14:24:09,64,4,1,52,52,9
2026-05-19 14:24:09,64,4,1,53,53,11
2026-05-19 14:24:09,64,4,1,54,54,2
2026-05-19 14:24:09,64,4,1,55,55,3
2026-05-19 14:24:09,64,4,1,56,56,11
2026-05-19 14:24:09,64,4,1,57,57,12
2026-05-19 14:24:09,64,4,1,58,58,5
2026-05-19 14:24:09,64,4,1,59,59,2
2026-05-19 14:24:09,64,4,1,60,60,12
2026-05-19 14:24:09,64,4,1,61,61,6
2026-05-19 14:24:09,64,4,1,62,62,12
2026-05-19 14:24:09,64,4,1,63,63,12
