timestamp,num_slices,num_vnfs_per_slice,seed,slice_idx,entry_node
2026-04-03 08:19:06,64,2,3,48,10
2026-04-03 08:19:06,64,2,3,49,8
2026-04-03 08:19:06,64,2,3,50,3
2026-04-03 08:19:06,64,2,3,51,6
2026-04-03 08:19:06,64,2,3,52,2
2026-04-03 08:19:06,64,2,3,53,1
2026-04-03 08:19:06,64,2,3,54,3
2026-04-03 08:19:06,64,2,3,55,8
2026-04-03 08:19:06,64,2,3,56,4
2026-04-03 08:19:06,64,2,3,57,5
2026-04-03 08:19:06,64,2,3,58,11
2026-04-03 08:19:06,64,2,3,59,7
2026-04-03 08:19:06,64,2,3,60,11
2026-04-03 08:19:06,64,2,3,61,5
2026-04-03 08:19:06,64,2,3,62,7
2026-04-03 08:19:06,64,2,3,63,9
2026-04-03 08:19:39,4,2,4,0,4
2026-04-03 08:19:39,4,2,4,1,5
2026-04-03 08:19:39,4,2,4,2,2
2026-04-03 08:19:39,4,2,4,3,12
2026-04-03 08:19:39,8,2,4,0,4
2026-04-03 08:19:39,8,2,4,1,5
2026-04-03 08:19:39,8,2,4,2,2
2026-04-03 08:19:39,8,2,4,3,12
2026-04-03 08:19:39,8,2,4,4,7
2026-04-03 08:19:39,8,2,4,5,8
2026-04-03 08:19:39,8,2,4,6,3
2026-04-03 08:19:39,8,2,4,7,2
2026-04-03 08:19:48,16,2,4,0,4
2026-04-03 08:19:48,16,2,4,1,5
2026-04-03 08:19:48,16,2,4,2,2
2026-04-03 08:19:48,16,2,4,3,12
2026-04-03 08:19:48,16,2,4,4,7
2026-04-03 08:19:48,16,2,4,5,8
2026-04-03 08:19:48,16,2,4,6,3
2026-04-03 08:19:48,16,2,4,7,2
2026-04-03 08:19:48,16,2,4,8,2
2026-04-03 08:19:48,16,2,4,9,1
2026-04-03 08:19:48,16,2,4,10,7
2026-04-03 08:19:48,16,2,4,11,9
2026-04-03 08:19:48,16,2,4,12,5
2026-04-03 08:19:48,16,2,4,13,1
2026-04-03 08:19:48,16,2,4,14,4
2026-04-03 08:19:48,16,2,4,15,9
2026-04-03 08:20:19,32,2,4,0,4
2026-04-03 08:20:19,32,2,4,1,5
2026-04-03 08:20:19,32,2,4,2,2
2026-04-03 08:20:19,32,2,4,3,12
2026-04-03 08:20:19,32,2,4,4,7
2026-04-03 08:20:19,32,2,4,5,8
2026-04-03 08:20:19,32,2,4,6,3
2026-04-03 08:20:19,32,2,4,7,2
2026-04-03 08:20:19,32,2,4,8,2
2026-04-03 08:20:19,32,2,4,9,1
2026-04-03 08:20:19,32,2,4,10,7
2026-04-03 08:20:19,32,2,4,11,9
2026-04-03 08:20:19,32,2,4,12,5
2026-04-03 08:20:19,32,2,4,13,1
2026-04-03 08:20:19,32,2,4,14,4
2026-04-03 08:20:19,32,2,4,15,9
2026-04-03 08:20:19,32,2,4,16,9
2026-04-03 08:20:19,32,2,4,17,6
2026-04-03 08:20:19,32,2,4,18,5
2026-04-03 08:20:19,32,2,4,19,3
2026-04-03 08:20:19,32,2,4,20,2
2026-04-03 08:20:19,32,2,4,21,5
2026-04-03 08:20:19,32,2,4,22,4
2026-04-03 08:20:19,32,2,4,23,1
2026-04-03 08:20:19,32,2,4,24,11
2026-04-03 08:20:19,32,2,4,25,5
2026-04-03 08:20:19,32,2,4,26,5
2026-04-03 08:20:19,32,2,4,27,4
2026-04-03 08:20:19,32,2,4,28,3
2026-04-03 08:20:19,32,2,4,29,5
2026-04-03 08:20:19,32,2,4,30,5
2026-04-03 08:20:19,32,2,4,31,11
2026-04-03 08:20:50,64,2,4,0,4
2026-04-03 08:20:50,64,2,4,1,5
2026-04-03 08:20:50,64,2,4,2,2
2026-04-03 08:20:50,64,2,4,3,12
2026-04-03 08:20:50,64,2,4,4,7
2026-04-03 08:20:50,64,2,4,5,8
2026-04-03 08:20:50,64,2,4,6,3
2026-04-03 08:20:50,64,2,4,7,2
2026-04-03 08:20:50,64,2,4,8,2
2026-04-03 08:20:50,64,2,4,9,1
2026-04-03 08:20:50,64,2,4,10,7
2026-04-03 08:20:50,64,2,4,11,9
2026-04-03 08:20:50,64,2,4,12,5
2026-04-03 08:20:50,64,2,4,13,1
2026-04-03 08:20:50,64,2,4,14,4
2026-04-03 08:20:50,64,2,4,15,9
2026-04-03 08:20:50,64,2,4,16,9
2026-04-03 08:20:50,64,2,4,17,6
2026-04-03 08:20:50,64,2,4,18,5
2026-04-03 08:20:50,64,2,4,19,3
2026-04-03 08:20:50,64,2,4,20,2
2026-04-03 08:20:50,64,2,4,21,5
2026-04-03 08:20:50,64,2,4,22,4
2026-04-03 08:20:50,64,2,4,23,1
2026-04-03 08:20:50,64,2,4,24,11
2026-04-03 08:20:50,64,2,4,25,5
2026-04-03 08:20:50,64,2,4,26,5
2026-04-03 08:20:50,64,2,4,27,4
2026-04-03 08:20:50,64,2,4,28,3
2026-04-03 08:20:50,64,2,4,29,5
2026-04-03 08:20:50,64,2,4,30,5
2026-04-03 08:20:50,64,2,4,31,11
2026-04-03 08:20:50,64,2,4,32,12
2026-04-03 08:20:50,64,2,4,33,6
2026-04-03 08:20:50,64,2,4,34,2
2026-04-03 08:20:50,64,2,4,35,10
2026-04-03 08:20:50,64,2,4,36,6
2026-04-03 08:20:50,64,2,4,37,11
2026-04-03 08:20:50,64,2,4,38,7
2026-04-03 08:20:50,64,2,4,39,9
2026-04-03 08:20:50,64,2,4,40,4
2026-04-03 08:20:50,64,2,4,41,3
2026-04-03 08:20:50,64,2,4,42,4
2026-04-03 08:20:50,64,2,4,43,8
2026-04-03 08:20:50,64,2,4,44,5
2026-04-03 08:20:50,64,2,4,45,2
2026-04-03 08:20:50,64,2,4,46,9
2026-04-03 08:20:50,64,2,4,47,5
2026-04-03 08:20:50,64,2,4,48,1
2026-04-03 08:20:50,64,2,4,49,5
2026-04-03 08:20:50,64,2,4,50,10
2026-04-03 08:20:50,64,2,4,51,12
2026-04-03 08:20:50,64,2,4,52,5
2026-04-03 08:20:50,64,2,4,53,9
2026-04-03 08:20:50,64,2,4,54,4
2026-04-03 08:20:50,64,2,4,55,7
2026-04-03 08:20:50,64,2,4,56,7
2026-04-03 08:20:50,64,2,4,57,10
2026-04-03 08:20:50,64,2,4,58,5
2026-04-03 08:20:50,64,2,4,59,7
2026-04-03 08:20:50,64,2,4,60,8
2026-04-03 08:20:50,64,2,4,61,3
2026-04-03 08:20:50,64,2,4,62,4
2026-04-03 08:20:50,64,2,4,63,5
2026-04-03 08:21:23,4,2,5,0,10
2026-04-03 08:21:23,4,2,5,1,5
2026-04-03 08:21:23,4,2,5,2,12
2026-04-03 08:21:23,4,2,5,3,6
2026-04-03 08:21:25,8,2,5,0,10
2026-04-03 08:21:25,8,2,5,1,5
2026-04-03 08:21:25,8,2,5,2,12
2026-04-03 08:21:25,8,2,5,3,6
2026-04-03 08:21:25,8,2,5,4,12
2026-04-03 08:21:25,8,2,5,5,12
2026-04-03 08:21:25,8,2,5,6,11
2026-04-03 08:21:25,8,2,5,7,9
2026-04-03 08:21:31,16,2,5,0,10
2026-04-03 08:21:31,16,2,5,1,5
2026-04-03 08:21:31,16,2,5,2,12
2026-04-03 08:21:31,16,2,5,3,6
2026-04-03 08:21:31,16,2,5,4,12
2026-04-03 08:21:31,16,2,5,5,12
2026-04-03 08:21:31,16,2,5,6,11
2026-04-03 08:21:31,16,2,5,7,9
2026-04-03 08:21:31,16,2,5,8,1
2026-04-03 08:21:31,16,2,5,9,8
2026-04-03 08:21:31,16,2,5,10,4
2026-04-03 08:21:31,16,2,5,11,11
2026-04-03 08:21:31,16,2,5,12,1
2026-04-03 08:21:31,16,2,5,13,3
2026-04-03 08:21:31,16,2,5,14,2
2026-04-03 08:21:31,16,2,5,15,6
2026-04-03 08:22:01,32,2,5,0,10
2026-04-03 08:22:01,32,2,5,1,5
2026-04-03 08:22:01,32,2,5,2,12
2026-04-03 08:22:01,32,2,5,3,6
2026-04-03 08:22:01,32,2,5,4,12
2026-04-03 08:22:01,32,2,5,5,12
2026-04-03 08:22:01,32,2,5,6,11
2026-04-03 08:22:01,32,2,5,7,9
2026-04-03 08:22:01,32,2,5,8,1
2026-04-03 08:22:01,32,2,5,9,8
2026-04-03 08:22:01,32,2,5,10,4
2026-04-03 08:22:01,32,2,5,11,11
2026-04-03 08:22:01,32,2,5,12,1
2026-04-03 08:22:01,32,2,5,13,3
2026-04-03 08:22:01,32,2,5,14,2
2026-04-03 08:22:01,32,2,5,15,6
2026-04-03 08:22:01,32,2,5,16,8
2026-04-03 08:22:01,32,2,5,17,4
2026-04-03 08:22:01,32,2,5,18,7
2026-04-03 08:22:01,32,2,5,19,9
2026-04-03 08:22:01,32,2,5,20,2
2026-04-03 08:22:01,32,2,5,21,10
2026-04-03 08:22:01,32,2,5,22,4
2026-04-03 08:22:01,32,2,5,23,1
2026-04-03 08:22:01,32,2,5,24,12
2026-04-03 08:22:01,32,2,5,25,4
2026-04-03 08:22:01,32,2,5,26,7
2026-04-03 08:22:01,32,2,5,27,5
2026-04-03 08:22:01,32,2,5,28,3
2026-04-03 08:22:01,32,2,5,29,7
2026-04-03 08:22:01,32,2,5,30,3
2026-04-03 08:22:01,32,2,5,31,2
2026-04-03 08:22:33,64,2,5,0,10
2026-04-03 08:22:33,64,2,5,1,5
2026-04-03 08:22:33,64,2,5,2,12
2026-04-03 08:22:33,64,2,5,3,6
2026-04-03 08:22:33,64,2,5,4,12
2026-04-03 08:22:33,64,2,5,5,12
2026-04-03 08:22:33,64,2,5,6,11
2026-04-03 08:22:33,64,2,5,7,9
2026-04-03 08:22:33,64,2,5,8,1
2026-04-03 08:22:33,64,2,5,9,8
2026-04-03 08:22:33,64,2,5,10,4
2026-04-03 08:22:33,64,2,5,11,11
2026-04-03 08:22:33,64,2,5,12,1
2026-04-03 08:22:33,64,2,5,13,3
2026-04-03 08:22:33,64,2,5,14,2
2026-04-03 08:22:33,64,2,5,15,6
2026-04-03 08:22:33,64,2,5,16,8
2026-04-03 08:22:33,64,2,5,17,4
2026-04-03 08:22:33,64,2,5,18,7
2026-04-03 08:22:33,64,2,5,19,9
2026-04-03 08:22:33,64,2,5,20,2
2026-04-03 08:22:33,64,2,5,21,10
2026-04-03 08:22:33,64,2,5,22,4
2026-04-03 08:22:33,64,2,5,23,1
2026-04-03 08:22:33,64,2,5,24,12
2026-04-03 08:22:33,64,2,5,25,4
2026-04-03 08:22:33,64,2,5,26,7
2026-04-03 08:22:33,64,2,5,27,5
2026-04-03 08:22:33,64,2,5,28,3
2026-04-03 08:22:33,64,2,5,29,7
2026-04-03 08:22:33,64,2,5,30,3
2026-04-03 08:22:33,64,2,5,31,2
2026-04-03 08:22:33,64,2,5,32,3
2026-04-03 08:22:33,64,2,5,33,10
2026-04-03 08:22:33,64,2,5,34,10
2026-04-03 08:22:33,64,2,5,35,8
2026-04-03 08:22:33,64,2,5,36,3
2026-04-03 08:22:33,64,2,5,37,3
2026-04-03 08:22:33,64,2,5,38,1
2026-04-03 08:22:33,64,2,5,39,1
2026-04-03 08:22:33,64,2,5,40,4
2026-04-03 08:22:33,64,2,5,41,4
2026-04-03 08:22:33,64,2,5,42,3
2026-04-03 08:22:33,64,2,5,43,3
2026-04-03 08:22:33,64,2,5,44,5
2026-04-03 08:22:33,64,2,5,45,6
2026-04-03 08:22:33,64,2,5,46,4
2026-04-03 08:22:33,64,2,5,47,9
2026-04-03 08:22:33,64,2,5,48,11
